lat,lng,avg_yelp_review
40.7843,-73.9783,4.3
40.7055,-74.008,4.3
40.761,-73.999,4.25
40.8262,-73.9445,4.35
40.7075,-74.0113,4.35
40.8033,-73.965,4.25
40.6711,-73.9819,4.4
40.8209,-73.9551,4.2
40.7405,-74.0017,4.6
40.7559,-73.9658,4.3
40.8029,-73.9649,4.25
40.645,-73.9984,4.15
40.7783,-73.9754,4.15
40.7652,-73.9898,4.5
40.7484,-73.9756,4.5
40.708,-74.0136,4.4
40.6801,-73.9833,4.3
40.7062,-74.0099,4.3
40.7675,-73.9594,4.35
40.7185,-73.9817,4.55
40.7771,-73.9505,4.5
40.7829,-73.9452,4.5
40.6767,-73.9412,4.5
40.7759,-73.9462,4.5
40.7542,-73.9306,4.35
40.7478,-73.9152,4.4
40.6713,-73.9714,4.1
40.7252,-73.994,4.35
40.8031,-73.957,4.3
40.7033,-74.0114,4.3
40.7891,-73.9808,4.1
40.7706,-73.9501,4.4
40.7528,-73.9709,4.3
40.7307,-74.0092,4.5
40.693,-73.9547,4.4
40.7275,-73.9838,4.6
40.7847,-73.9475,4.5
40.7322,-73.9883,4.6
40.8663,-73.9243,4.5
40.6921,-73.9848,4.3
40.7393,-73.9253,4.45
40.7747,-73.9496,4.45
40.7128,-74.0059,4.4
40.7433,-73.9885,4.4
40.6807,-73.9649,4.45
40.7373,-74.0044,4.6
40.7639,-73.9611,4.35
40.7747,-73.9799,4.15
40.7276,-74.0311,3.75
40.7444,-74.001,4.65
40.7317,-73.9858,4.5
40.8379,-73.9426,4.3
40.7615,-73.9661,4.3
40.7326,-73.9892,4.55
40.7658,-73.9781,4.45
40.6865,-73.9525,4.5
40.6522,-73.9569,4.3
40.7604,-73.9701,4.4
40.7243,-73.9417,4.25
40.7318,-73.9842,4.5
40.78,-73.9523,4.45
40.764,-73.9935,4.45
40.7688,-73.9211,4.6
40.8612,-73.9286,4.4
40.8441,-73.9406,4.4
40.7263,-73.9848,4.6
40.7344,-74.0079,4.5
40.7157,-73.9491,4.65
40.7313,-74.0068,4.55
40.6853,-74.0012,4.4
40.7727,-73.9498,4.4
40.7691,-73.9554,4.45
40.775,-73.9455,4.4
40.6814,-73.956,4.4
40.6774,-73.9161,4.25
40.7032,-73.9422,4.55
40.7469,-73.9849,4.4
40.7495,-73.9774,4.4
40.7596,-73.99,4.45
40.7845,-73.9499,4.45
40.5937,-73.9733,3.85
40.7426,-73.979,4.5
40.7304,-74.0046,4.5
40.7243,-73.9836,4.6
40.7779,-73.9772,4.15
40.7035,-73.9897,4.4
40.789,-73.9687,4.2
40.7249,-73.8575,4.2
40.7076,-74.0112,4.35
40.7334,-74.0018,4.5
40.7326,-73.9965,4.45
40.7124,-73.9448,4.6
40.7444,-73.9806,4.5
40.763,-73.9779,4.4
40.7617,-73.9625,4.35
40.7418,-73.9792,4.5
40.7822,-73.9534,4.35
40.7768,-73.9551,4.35
40.7759,-73.984,4.1
40.7229,-73.9482,4.5
40.7303,-74.0041,4.5
40.787,-73.9749,4.25
40.6806,-73.9379,4.35
40.7774,-73.9793,4.1
40.7548,-73.9944,4.55
40.7055,-74.0114,4.3
40.792,-73.9773,4.2
40.7476,-73.976,4.45
40.692,-73.9332,4.3
40.6675,-73.9895,4.45
40.7881,-73.9548,4.1
40.7267,-73.8607,4.15
40.7306,-73.9883,4.6
40.7802,-73.9504,4.4
40.7296,-73.9986,4.4
40.7606,-73.9951,4.55
40.7261,-73.9998,4.3
40.7542,-73.9954,4.5
40.7519,-73.9391,4.3
40.7196,-73.9892,4.5
40.7089,-74.0119,4.35
40.6704,-73.9479,4.4
40.7444,-73.9166,4.55
40.7352,-73.9891,4.3
40.7273,-73.987,4.6
40.7089,-74.0164,4.4
40.7491,-73.9889,4.25
40.7109,-74.0056,4.4
40.7636,-73.913,4.5
40.7087,-74.0089,4.35
40.7695,-73.9603,4.35
40.7216,-73.9957,4.35
40.6975,-73.9318,4.4
40.6739,-73.9458,4.35
40.7126,-73.9428,4.65
40.7098,-74.0105,4.35
40.7572,-73.9124,4.45
40.6774,-73.9487,4.45
40.7286,-73.9798,4.65
40.724,-73.9839,4.6
40.7693,-73.954,4.45
40.6967,-73.9492,4.2
40.6489,-74.002,4.15
40.6715,-73.9595,4.6
40.6781,-73.9592,4.5
40.8048,-73.9628,4.3
40.7901,-73.9779,4.25
40.7597,-73.9171,4.45
40.7496,-73.982,4.3
40.7604,-73.9686,4.4
40.6625,-73.9955,4.55
40.7272,-73.9829,4.6
40.7777,-73.9767,4.15
40.7344,-74.0028,4.55
40.7473,-74.0026,4.55
40.7172,-73.9927,4.35
40.6857,-73.9572,4.45
40.6928,-73.9097,4.5
40.7669,-73.9569,4.4
40.7371,-73.987,4.45
40.7648,-73.9855,4.4
40.7654,-73.9816,4.4
40.7769,-73.9494,4.4
40.6983,-73.984,4.3
40.7765,-73.955,4.4
40.7444,-73.9754,4.5
40.7989,-73.9637,4.25
40.6744,-73.9543,4.6
40.7564,-73.9969,4.5
40.7895,-73.9472,4.4
40.6492,-74.0085,4.2
40.7051,-74.0093,4.3
40.8643,-73.928,4.35
40.7354,-74.0054,4.55
40.6842,-73.9143,4.45
40.752,-73.9939,4.25
40.7291,-73.9886,4.6
40.6824,-73.9801,4.35
40.707,-73.9486,4.55
40.7384,-74.0019,4.6
40.7638,-73.9668,4.35
40.7494,-73.9889,4.25
40.7032,-73.8678,3.7
40.7053,-73.8031,4.15
40.6501,-73.9639,4.15
40.7186,-73.9416,4.6
40.8289,-73.9497,4.45
40.7614,-73.9902,4.5
40.7161,-74.0036,4.35
40.821,-73.9567,4.1
40.791,-73.9696,4.25
40.713,-73.7767,3.85
40.7423,-73.9996,4.45
40.7301,-74.0003,4.45
40.7611,-73.9493,3.75
40.7079,-74.0094,4.35
40.724,-73.9947,4.4
40.7219,-73.9867,4.6
40.7674,-73.9872,4.35
40.8217,-73.9455,4.35
40.6865,-73.9083,4.05
40.7346,-74.0064,4.55
40.8697,-73.9175,4.4
40.7259,-74.0026,4.35
40.7053,-74.0162,4.5
40.8229,-73.9506,4.35
40.7128,-74.0059,4.4
40.7757,-73.981,4.1
40.8005,-73.9619,4.25
40.7781,-73.9769,4.15
40.6943,-73.9089,4.5
40.7668,-73.9545,4.4
40.74,-73.9806,4.45
40.7107,-73.964,4.4
40.7488,-73.9,4.4
40.6831,-73.9849,4.35
40.7304,-74.005,4.5
40.7324,-73.9882,4.6
40.7594,-73.9629,4.3
40.7723,-73.951,4.4
40.8605,-73.8658,4.05
40.6941,-73.9635,4.4
40.7572,-73.9657,4.25
40.7209,-73.9854,4.6
40.7617,-73.9626,4.35
40.7661,-73.9883,4.4
40.7243,-73.9886,4.6
40.7761,-73.9593,4.25
40.7731,-73.9517,4.4
40.7632,-73.9629,4.35
40.7119,-73.9662,4.4
40.852,-73.9358,4.45
40.6052,-73.7498,4.1
40.7906,-73.9489,4.35
40.7724,-73.9813,4.2
40.6806,-73.9397,4.4
40.7225,-73.9954,4.45
40.771,-73.9831,4.35
40.7091,-74.0055,4.4
40.7316,-73.9855,4.5
40.7128,-74.0059,4.4
40.7961,-73.9698,4.1
40.782,-73.955,4.25
40.7579,-73.9947,4.55
40.7714,-73.9653,4.25
40.7336,-73.9989,4.5
40.7672,-73.8969,3.88888888889
40.776,-73.9808,4.05
40.7537,-73.9682,4.3
40.6715,-73.9262,4.45
40.7107,-74.0155,4.4
40.7269,-73.9787,4.6
40.6226,-74.0258,4.3
40.7262,-73.9843,4.6
40.7242,-73.9912,4.55
40.7453,-73.9764,4.4
40.7539,-73.9686,4.3
40.73,-73.9995,4.45
40.7808,-73.9471,4.45
40.8438,-73.9401,4.4
40.7705,-73.9099,4.3
40.6118,-73.9774,3.9
40.6935,-73.919,4.35
40.6687,-73.9823,4.35
40.6277,-74.0346,4.15
40.7724,-73.9545,4.35
40.7532,-73.9743,4.3
40.6687,-73.992,4.55
40.7239,-73.9947,4.4
40.7394,-73.9915,4.35
40.763,-73.992,4.5
40.826,-73.8543,3.95
40.7071,-74.0145,4.4
40.7226,-73.9949,4.45
40.7208,-73.9993,4.2
40.7753,-73.9533,4.5
40.769,-73.9533,4.45
40.7649,-73.9635,4.3
40.7632,-73.9768,4.4
40.746,-74.0019,4.6
40.7818,-73.9479,4.45
40.7778,-73.949,4.4
40.7034,-74.0081,4.3
40.8181,-73.9408,4.3
40.7282,-73.9892,4.6
40.7756,-73.953,4.5
40.718,-74.0042,4.5
40.7983,-73.9421,4.5
40.7863,-73.9771,4.3
40.7674,-73.9904,4.4
40.796,-73.9712,4.1
40.7026,-73.8886,3.75
40.7291,-73.9813,4.65
40.7582,-73.9653,4.25
40.7803,-73.9517,4.45
40.7292,-73.9994,4.35
40.7814,-73.98,4.15
40.766,-73.9521,4.4
40.7929,-73.9647,4.1
40.772,-73.9807,4.25
40.7169,-74.0093,4.45
40.7979,-73.9676,4.2
40.8007,-73.9609,4.25
40.7633,-73.9932,4.5
40.7761,-73.9518,4.5
40.7035,-73.905,4.55
40.7389,-73.9818,4.45
40.7476,-73.9773,4.4
40.7772,-73.9474,4.45
40.7701,-73.952,4.35
40.7253,-74.0034,4.35
40.7891,-73.948,4.3
40.7995,-73.9605,4.3
40.7069,-74.0113,4.35
40.7227,-74.0097,4.4
40.8273,-73.945,4.4
40.7329,-74.0056,4.55
40.6315,-73.9449,4.0
40.7694,-73.9564,4.4
40.7732,-73.948,4.35
40.7288,-74.0004,4.4
40.7672,-73.9284,4.45
40.7147,-73.9644,4.4
40.724,-74.0096,4.4
40.7419,-73.9994,4.45
40.6874,-73.945,4.4
40.6207,-73.9687,3.8
40.7754,-73.9531,4.5
40.7521,-73.9743,4.2
40.6602,-73.99,4.45
40.7406,-73.9914,4.4
40.7394,-73.9811,4.45
40.7257,-74.0033,4.35
40.7644,-73.958,4.4
40.7387,-73.9851,4.4
40.8233,-73.9553,4.2
40.7486,-73.9855,4.4
40.7639,-73.9855,4.35
40.7821,-73.9537,4.35
40.7615,-73.9498,3.9
40.7223,-73.8424,4.15
40.7999,-73.9638,4.25
40.6813,-74.0035,4.5
40.748,-73.9571,4.4
40.765,-73.9608,4.35
40.7708,-73.9863,4.3
40.6654,-73.9833,4.35
40.7297,-73.9832,4.6
40.8021,-73.9689,4.2
40.7769,-73.9531,4.45
40.7413,-73.9781,4.5
40.732,-73.9824,4.4
40.7756,-73.9833,4.05
40.6251,-74.0284,4.35
40.7627,-73.9492,3.9
40.7852,-73.949,4.45
40.7307,-73.9834,4.55
40.7871,-73.9759,4.25
40.7897,-73.9778,4.25
40.6775,-73.9623,4.45
40.7602,-73.9668,4.3
40.8006,-73.9666,4.25
40.7356,-73.9818,4.3
40.7862,-73.9425,4.4
40.6771,-73.9797,4.35
40.6824,-73.9586,4.55
40.6749,-73.9818,4.4
40.7278,-73.9809,4.65
40.7434,-73.9801,4.5
40.7344,-73.9826,4.25
40.7109,-74.0165,4.4
40.7588,-73.969,4.4
40.757,-73.9653,4.25
40.7764,-73.9778,4.1
40.7586,-73.9838,4.35
40.8036,-73.9569,4.3
40.7065,-74.0102,4.35
40.7789,-73.9831,4.1
40.7455,-74.0015,4.6
40.7496,-73.9401,4.3
40.7211,-73.9959,4.35
40.8652,-73.8963,4.2
40.7838,-73.9839,4.0
40.7264,-73.9958,4.45
40.7699,-73.9484,4.25
40.7067,-73.954,4.5
40.6455,-74.0204,4.05
40.7593,-73.9526,3.95
40.7692,-73.9559,4.4
40.7271,-73.8586,4.1
40.7694,-73.9562,4.4
40.6511,-73.9545,4.25
40.7937,-73.9734,4.3
40.7471,-73.9947,4.1
40.6787,-73.9472,4.4
40.7619,-73.9854,4.25
40.7826,-73.9756,4.25
40.762,-73.9606,4.3
40.78,-73.9522,4.45
40.7396,-73.9816,4.45
40.7826,-73.9469,4.5
40.7349,-73.9818,4.3
40.8577,-73.9329,4.35
40.8011,-73.97,4.1
40.7074,-74.0111,4.35
40.6881,-73.9917,4.3
40.6836,-73.9807,4.35
40.6733,-73.9516,4.35
40.7475,-74.0064,4.6
40.7606,-73.9658,4.3
40.6871,-73.9297,4.45
40.6559,-73.9781,4.15
40.7574,-73.9707,4.4
40.6719,-73.9146,4.3
40.7569,-73.9774,4.4
40.7613,-73.9623,4.35
40.6925,-73.9951,4.4
40.8165,-73.9372,4.25
40.6098,-73.9684,4.5
40.866,-73.9198,4.45
40.7675,-73.9901,4.4
40.6965,-73.9492,4.35
40.7097,-74.0097,4.35
40.7159,-73.9504,4.65
40.7645,-73.9952,4.5
40.8868,-73.9085,4.1
40.7576,-73.9801,4.35
40.8036,-73.9568,4.3
40.771,-73.9522,4.35
40.6926,-73.9715,4.4
40.7191,-73.9851,4.55
40.7592,-73.9948,4.55
40.8209,-73.9561,4.1
40.8034,-73.9661,4.25
40.6888,-73.9523,4.5
40.7845,-73.976,4.3
40.7538,-73.974,4.35
40.7368,-74.0032,4.55
40.7799,-73.9803,4.15
40.7748,-73.953,4.5
40.7761,-73.9491,4.45
40.6285,-74.0184,4.3
40.6598,-73.9796,4.25
40.7271,-74.0022,4.4
40.754,-73.9742,4.35
40.7604,-73.9152,4.45
40.7873,-73.9807,4.1
40.7389,-73.9787,4.45
40.7423,-73.9977,4.3
40.7165,-73.9915,4.5
40.8018,-73.9654,4.25
40.7146,-73.9995,4.3
40.5922,-73.9674,4.0
40.7798,-73.948,4.45
40.7991,-73.9359,4.55
40.7292,-74.0012,4.45
40.7383,-74.001,4.6
40.8199,-73.9531,4.2
40.7752,-73.9548,4.4
40.6438,-73.9977,4.2
40.7128,-74.0059,4.4
40.6785,-73.9478,4.4
40.6749,-73.9772,4.2
40.6802,-73.9552,4.4
40.7798,-73.948,4.45
40.7797,-73.9478,4.45
40.7069,-74.0103,4.35
40.7335,-73.9989,4.45
40.6285,-74.0214,4.45
40.6946,-73.9387,4.1
40.7283,-73.9839,4.6
40.7367,-74.0015,4.55
40.7655,-73.9773,4.4
40.7617,-73.9617,4.35
40.7223,-73.9839,4.6
40.7487,-73.9789,4.5
40.7874,-73.942,4.5
40.7265,-73.9877,4.65
40.7745,-73.914,4.45
40.7727,-73.9556,4.35
40.6911,-73.799,3.85
40.781,-73.9528,4.45
40.7316,-73.9838,4.55
40.7818,-73.9793,4.15
40.7097,-74.0122,4.4
40.781,-73.9595,4.1
40.7375,-73.876,4.2
40.7074,-74.0076,4.3
40.7613,-73.9623,4.35
40.7591,-73.9687,4.4
40.6722,-73.9389,4.0
40.6753,-73.9978,4.45
40.7815,-73.9472,4.45
40.7759,-73.984,4.1
40.6448,-73.9624,4.2
40.7579,-73.9092,4.4
40.7604,-73.9856,4.3
40.7595,-73.9891,4.5
40.7878,-73.9541,4.15
40.7705,-73.9803,4.3
40.7775,-73.9535,4.45
40.6884,-73.9157,4.3
40.7805,-73.9479,4.45
40.5873,-73.8149,4.15
40.6668,-73.9615,4.5
40.6726,-73.9322,4.2
40.733,-74.0051,4.5
40.7897,-73.9782,4.25
40.7072,-74.0106,4.35
40.7336,-74.0078,4.45
40.7926,-73.9454,4.5
40.7782,-73.9484,4.4
40.7487,-73.9425,4.3
40.7051,-74.0104,4.35
40.7386,-73.9971,4.4
40.7053,-74.0162,4.5
40.7729,-73.9566,4.3
40.7151,-73.7509,3.0
40.8638,-73.8956,4.2
40.6092,-73.967,4.6
40.7609,-73.9892,4.5
40.7967,-73.9623,4.25
40.7308,-74.0049,4.5
40.8464,-73.9337,4.4
40.7221,-73.9475,4.5
40.7287,-73.9808,4.65
40.796,-73.9481,4.25
40.7437,-73.9815,4.45
40.685,-73.9595,4.5
40.7819,-73.9528,4.45
40.7644,-73.9897,4.5
40.7035,-73.9902,4.4
40.7801,-73.9478,4.45
40.6907,-73.9945,4.35
40.6931,-73.9722,4.5
40.7268,-74.0018,4.4
40.6666,-73.9922,4.55
40.763,-73.9902,4.5
40.791,-73.9772,4.2
40.7292,-74.0045,4.5
40.6797,-73.9649,4.45
40.7607,-73.9897,4.45
40.6618,-73.9505,4.4
40.6894,-73.9738,4.25
40.7506,-73.8916,4.4
40.7904,-73.9446,4.45
40.7768,-73.9537,4.4
40.7439,-73.9779,4.45
40.8269,-73.9482,4.4
40.8095,-73.951,4.35
40.8803,-73.9095,4.1
40.7807,-73.9471,4.45
40.7594,-73.9513,4.05
40.7151,-74.0076,4.45
40.7044,-73.9069,4.35
40.7202,-73.9546,4.5
40.7688,-73.9591,4.35
40.7467,-73.8815,4.3
40.8271,-73.9399,4.35
40.7225,-73.867,4.15
40.7783,-73.9478,4.4
40.7242,-73.9824,4.65
40.6758,-73.9076,4.05
40.6828,-73.9044,4.08333333333
40.7066,-74.0086,4.3
40.783,-73.9585,4.05
40.7489,-73.9799,4.4
40.7138,-73.9389,4.6
40.7435,-73.9966,4.25
40.7594,-73.9923,4.55
40.7678,-73.9533,4.4
40.6612,-73.9486,4.15
40.6699,-73.9588,4.6
40.7765,-73.9571,4.3
40.7623,-73.974,4.3
40.7337,-74.0021,4.5
40.7922,-73.9395,4.55
40.6665,-73.9934,4.55
40.7575,-73.9659,4.3
40.7331,-73.9844,4.5
40.7016,-73.9298,4.4
40.7294,-74.0038,4.5
40.7645,-73.9873,4.45
44.8835,-93.2705,4.5
40.7664,-73.9918,4.45
40.7408,-74.0015,4.6
40.6867,-73.957,4.45
40.7638,-73.9898,4.5
40.6243,-73.9994,4.1
40.698,-73.9243,4.5
40.7667,-73.9874,4.4
40.6771,-73.9742,4.15
40.7648,-73.9843,4.45
40.7674,-73.9146,4.45
40.795,-73.9656,4.15
40.6818,-73.9118,4.45
40.7229,-74.004,4.3
40.6624,-73.8989,3.25
40.7639,-73.9599,4.35
40.6776,-74.0033,4.5
40.7738,-73.9588,4.3
40.7747,-73.909,4.35
40.73,-74.0002,4.45
40.6895,-73.9735,4.25
40.9121,-73.204,
40.7964,-73.9733,4.05
40.7552,-73.9676,4.3
40.7722,-73.9495,4.4
40.7473,-73.9736,4.35
40.7496,-73.9747,4.4
40.8003,-73.9671,4.25
40.735,-73.9823,4.25
40.7604,-73.9617,4.25
40.763,-73.9587,4.35
40.7486,-73.9797,4.4
40.7341,-74.0066,4.55
40.6396,-73.9654,4.2
40.724,-73.9898,4.55
40.7709,-73.9529,4.4
40.8368,-73.9413,4.3
40.7747,-73.9498,4.45
40.8259,-73.9391,4.25
40.7266,-73.9843,4.6
40.7455,-73.9757,4.45
40.7638,-73.9918,4.5
40.7306,-74.0022,4.5
40.8363,-73.9449,4.25
40.7802,-73.9517,4.45
40.772,-73.9523,4.4
40.8311,-73.9485,4.35
40.7611,-73.9885,4.5
40.7184,-73.9502,4.65
40.7394,-74.0012,4.6
40.7186,-73.986,4.55
40.7073,-73.9664,4.4
40.7952,-73.9733,4.25
40.7045,-74.0106,4.3
40.7128,-74.0059,4.4
40.6881,-73.9421,4.4
40.7682,-73.9536,4.4
40.7106,-73.9641,4.4
40.7767,-73.9505,4.5
40.7109,-74.0056,4.4
40.7495,-73.9142,4.35
40.7845,-73.976,4.3
40.8333,-73.9445,4.35
40.6834,-73.9815,4.35
40.7533,-73.9674,4.3
40.8112,-73.9443,4.35
40.7257,-73.9774,4.4
40.7477,-73.9558,4.4
40.7441,-73.8792,4.25
40.7276,-73.9839,4.6
40.6461,-73.9625,4.2
40.6923,-73.925,4.3
40.7665,-73.9285,4.45
40.7243,-73.9835,4.6
40.7074,-74.0139,4.4
40.7312,-74.0045,4.5
40.692,-73.9332,4.3
40.77,-73.9517,4.35
40.7386,-73.9932,4.45
40.7748,-73.9813,4.2
40.7239,-73.9841,4.6
40.717,-74.0136,4.4
40.7922,-73.9653,4.1
40.7087,-74.0057,4.35
40.7479,-73.971,4.3
40.7297,-73.9823,4.6
40.7045,-74.009,4.3
40.7661,-73.9859,4.45
40.7523,-74.0011,4.4
40.6765,-73.9838,4.35
40.6946,-73.9981,4.25
40.7426,-73.979,4.5
40.704,-73.8355,4.25
40.7208,-73.9801,4.65
40.6859,-73.9247,4.35
40.7382,-73.9833,4.4
40.7049,-74.0164,4.5
40.7229,-73.9841,4.6
40.8153,-73.9483,4.25
40.77,-73.95,4.4
40.6426,-73.9786,4.1
40.743,-73.9975,4.3
40.802,-73.9589,4.25
40.7064,-74.015,4.4
40.8668,-73.9282,4.35
40.7498,-73.9707,4.3
40.7264,-73.984,4.6
40.7441,-73.9973,4.3
40.7419,-73.9967,4.3
40.7092,-74.0143,4.35
40.7749,-73.9535,4.5
40.8003,-73.967,4.25
40.6527,-73.9585,4.3
40.6879,-73.9899,4.3
40.7089,-74.0094,4.35
40.7087,-73.942,4.65
40.7644,-73.9891,4.5
40.646,-73.9618,4.15
40.6764,-73.9808,4.35
40.735,-73.9816,4.3
40.7279,-73.9829,4.6
40.6981,-73.9198,4.6
40.7273,-73.9897,4.5
40.7299,-74.0043,4.5
40.71,-74.0101,4.35
40.7575,-73.9626,4.3
40.7085,-74.0148,4.4
40.715,-74.0115,4.5
40.7597,-73.9963,4.55
40.7611,-73.9885,4.5
40.7067,-74.0101,4.35
40.7734,-73.9627,4.3
40.7086,-74.0067,4.3
40.7213,-73.8554,4.1
40.8007,-73.9609,4.25
40.6975,-73.995,4.25
40.6912,-73.9382,4.15
40.783,-73.9585,4.05
40.7128,-74.0059,4.4
40.6794,-73.9275,4.35
40.7887,-73.9705,4.2
40.6576,-73.9807,4.25
40.7474,-73.9564,4.4
40.7075,-74.0108,4.35
40.5768,-73.9625,4.2
40.6857,-73.9572,4.45
40.8697,-73.9175,4.4
40.7352,-73.9832,4.4
40.8344,-73.9394,4.15
40.7713,-73.9538,4.35
40.7564,-73.9717,4.35
40.7641,-73.9936,4.45
40.7255,-74.0031,4.3
40.7534,-73.9715,4.3
40.7728,-73.95,4.4
40.7243,-73.9784,4.6
40.8226,-73.9528,4.25
40.7386,-73.9819,4.45
40.8099,-73.9242,4.35
40.7724,-73.9116,4.35
40.6952,-73.9204,4.45
40.7005,-73.9268,4.55
40.6977,-73.9245,4.5
40.73,-73.983,4.55
40.74,-73.9804,4.5
40.7382,-74.0023,4.6
40.7444,-73.9166,4.55
40.7625,-73.9893,4.5
40.7075,-74.0098,4.35
40.7995,-73.9668,4.25
40.7887,-73.9753,4.25
40.7448,-74.0017,4.6
40.7594,-73.9513,4.05
40.7802,-73.9516,4.45
42.3459,-71.0794,4.25
40.7089,-74.0078,4.35
40.7444,-73.9803,4.5
40.7701,-73.9562,4.35
40.761,-73.9875,4.4
40.7311,-73.9896,4.5
40.7448,-73.9773,4.4
40.735,-73.9816,4.3
40.766,-73.924,4.55
40.7379,-73.9859,4.45
40.6869,-73.946,4.5
40.7987,-73.9595,4.25
40.7832,-73.9809,4.1
40.7436,-73.9979,4.3
40.5907,-73.9666,3.85
40.6195,-74.0264,4.3
40.7857,-73.9717,4.25
40.7656,-73.9199,4.55
40.7676,-73.9874,4.4
40.7783,-73.9836,4.05
40.8373,-73.9431,4.3
40.7848,-73.9478,4.45
40.7643,-73.9677,4.35
40.7561,-73.963,4.3
40.7793,-73.9496,4.4
40.7313,-73.9826,4.55
40.7957,-73.9484,4.35
40.7216,-73.9878,4.65
40.7396,-74.0035,4.6
40.6694,-73.9838,4.4
40.7224,-73.9829,4.65
40.739,-73.9791,4.5
40.7628,-73.9849,4.3
40.7193,-73.9848,4.55
40.8012,-73.9609,4.25
40.7357,-73.9864,4.35
40.6975,-73.9256,4.55
40.7211,-73.9925,4.35
40.768,-73.9607,4.4
40.6937,-73.9976,4.25
40.7301,-73.9927,4.45
40.6977,-73.9838,4.25
40.7256,-73.9885,4.6
40.7274,-73.9865,4.6
40.7711,-73.9513,4.4
40.7291,-73.99,4.45
40.6845,-73.9512,4.55
40.7341,-73.9818,4.35
40.7668,-73.9858,4.45
40.7506,-73.998,4.2
40.7068,-74.0101,4.35
40.7866,-73.942,4.45
40.7927,-73.9771,4.2
40.7546,-73.9938,4.5
40.7788,-73.9566,4.2
40.7295,-74.0029,4.5
40.6772,-73.9994,4.45
40.7274,-74.0033,4.45
40.679,-73.906,3.45
40.6713,-73.9893,4.4
40.7258,-73.9798,4.65
40.7963,-73.9306,4.5
40.7173,-73.8362,4.05
40.7163,-74.009,4.35
40.6363,-73.9734,4.1
40.7783,-73.9604,4.2
40.8156,-73.9411,4.3
40.6594,-73.9843,4.3
40.6429,-74.0146,4.15
40.8001,-73.9512,4.35
40.7761,-73.9574,4.3
40.663,-73.9845,4.3
40.7293,-73.9867,4.6
40.6899,-73.9405,4.15
40.7773,-73.9579,4.25
40.6403,-74.0248,4.25
40.7958,-73.9621,4.1
40.7676,-73.9875,4.4
40.6763,-73.9754,4.2
40.7766,-73.9452,4.5
40.7679,-73.9547,4.4
40.7413,-73.9757,4.5
40.7756,-73.9829,4.1
40.6537,-73.9415,4.0
40.6665,-73.9822,4.4
40.7976,-73.9724,4.0
40.7371,-74.0016,4.6
40.6897,-73.9172,4.3
40.6676,-73.953,4.5
40.7206,-73.9842,4.6
40.7928,-73.9457,4.5
40.742,-73.9969,4.25
40.7284,-73.984,4.6
40.8458,-73.9361,4.4
40.7702,-73.9254,4.5
40.7704,-73.9617,4.35
40.7593,-73.9949,4.55
40.7002,-73.908,4.45
40.7597,-73.989,4.45
40.7505,-73.9968,4.25
40.7536,-73.8833,4.35
40.7401,-73.9822,4.5
40.743,-73.9937,4.35
40.6716,-73.9367,4.05
40.8759,-73.9131,4.0
40.802,-73.9659,4.25
40.7607,-73.9896,4.45
40.7659,-73.9315,4.1
40.7332,-73.9762,4.25
40.7609,-73.9941,4.5
40.7072,-74.0068,4.3
40.6726,-73.9228,4.3
40.8561,-73.9282,4.1
40.7987,-73.9343,4.6
40.7404,-73.9814,4.45
40.7777,-73.9491,4.4
40.7168,-73.9634,4.45
40.7752,-73.9506,4.5
40.7167,-73.9649,4.55
40.6664,-73.9825,4.35
40.7473,-73.9738,4.35
40.7707,-73.9506,4.4
40.7113,-73.958,4.55
40.6286,-74.0247,4.5
40.758,-73.9628,4.25
40.7483,-74.0035,4.55
40.7926,-73.9767,4.2
40.8236,-73.9479,4.4
40.7838,-73.9534,4.4
40.7278,-73.9809,4.65
40.773,-73.9509,4.4
40.6795,-73.9125,4.5
40.6998,-73.9069,4.5
42.8725,-73.4665,
40.7131,-73.9563,4.55
40.8315,-73.8504,4.4
40.6788,-73.9507,4.35
40.7478,-73.9917,4.25
40.7564,-73.9699,4.35
40.7554,-73.9653,4.35
40.7295,-74.0014,4.45
40.6386,-74.0346,3.5
40.8575,-73.9312,4.25
40.6299,-73.9265,3.2
40.7035,-74.0133,4.35
40.7079,-74.0172,4.5
40.7111,-74.0055,4.4
40.7203,-73.9888,4.5
40.803,-73.9643,4.25
40.8572,-73.9326,4.3
40.7466,-73.9303,4.4
40.8006,-73.9377,4.5
40.7379,-73.9815,4.45
40.7805,-73.9487,4.45
40.7236,-73.9469,4.5
40.7064,-74.0168,4.45
40.8435,-73.9248,2.55
40.6237,-74.0371,4.05
40.7874,-73.942,4.5
40.7084,-74.0056,4.3
40.7726,-73.9819,4.2
40.6914,-73.9249,4.4
40.7521,-73.9702,4.25
40.7279,-73.9793,4.65
40.7369,-73.8634,4.35
40.6731,-73.9482,4.35
40.7216,-73.9809,4.65
40.7437,-73.9771,4.45
40.7832,-73.9809,4.1
40.8012,-73.9606,4.3
40.8081,-73.9508,4.35
40.7799,-73.9483,4.45
40.7763,-73.9145,4.55
40.7306,-73.9834,4.55
40.7957,-73.9705,4.05
40.7568,-73.9981,4.35
40.7644,-73.9602,4.35
40.6876,-73.9732,4.35
40.5853,-73.9339,3.22222222222
40.7292,-74.0038,4.5
40.7409,-73.9821,4.45
40.6363,-73.9773,3.95
40.7215,-74.0044,4.45
40.703,-73.8309,4.2
40.6641,-73.9842,4.35
40.7217,-73.9964,4.35
